"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"15070","OPTCUR","USDINR","OPTION","29-Dec-2025",88.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.7225,2.2025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.9925,"USDINR"
"15071","OPTCUR","USDINR","OPTION","29-Dec-2025",88.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.365,0.56,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4425,"USDINR"
"15072","OPTCUR","USDINR","OPTION","29-Dec-2025",88.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.89,2.39,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.17,"USDINR"
"15073","OPTCUR","USDINR","OPTION","29-Dec-2025",88.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.3125,0.4875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3825,"USDINR"
"15074","OPTCUR","USDINR","OPTION","29-Dec-2025",88.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.0625,2.5825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.3575,"USDINR"
"15075","OPTCUR","USDINR","OPTION","29-Dec-2025",88.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.2675,0.4225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3275,"USDINR"
"15078","OPTCUR","USDINR","OPTION","29-Dec-2025",89.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.4325,2.9875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.7475,"USDINR"
"10284","OPTCUR","USDINR","OPTION","26-Jun-2025",91.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"15076","OPTCUR","USDINR","OPTION","29-Dec-2025",88.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.245,2.785,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.5475,"USDINR"
"15077","OPTCUR","USDINR","OPTION","29-Dec-2025",89.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.2275,0.3675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.28,"USDINR"
"5701","OPTCUR","JPYINR","OPTION","29-Dec-2025",48.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.02,0.04,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"5703","OPTCUR","JPYINR","OPTION","29-Dec-2025",49.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0175,0.0425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"5765","OPTCUR","JPYINR","OPTION","29-Dec-2025",49.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0175,0.0425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"5500","OPTCUR","JPYINR","OPTION","29-Dec-2025",48.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0125,0.0275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"15079","OPTCUR","USDINR","OPTION","29-Dec-2025",89.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.1925,0.3125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.24,"USDINR"
"15080","OPTCUR","USDINR","OPTION","29-Dec-2025",89.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.625,3.2,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.95,"USDINR"
"15081","OPTCUR","USDINR","OPTION","29-Dec-2025",89.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.1625,0.2675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2025,"USDINR"
"15082","OPTCUR","USDINR","OPTION","29-Dec-2025",89.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.83,3.415,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.16,"USDINR"
"15083","OPTCUR","USDINR","OPTION","29-Dec-2025",89.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.135,0.23,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.17,"USDINR"
"15084","OPTCUR","USDINR","OPTION","29-Dec-2025",89.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.035,3.635,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.375,"USDINR"
"15085","OPTCUR","USDINR","OPTION","29-Dec-2025",90.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.1125,0.1925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1425,"USDINR"
"10316","OPTCUR","USDINR","OPTION","26-Sep-2025",91.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.59,5.275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.1125,"USDINR"
"2097","OPTCUR","USDINR","OPTION","26-Jun-2025",91.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.1975,5.8875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.0975,"USDINR"
"6142","OPTCUR","JPYINR","OPTION","29-Dec-2025",50.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.03,0.07,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"5501","OPTCUR","JPYINR","OPTION","29-Dec-2025",48.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",13.135,14.865,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"6135","OPTCUR","JPYINR","OPTION","29-Dec-2025",50.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0325,0.0675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"6136","OPTCUR","JPYINR","OPTION","29-Dec-2025",50.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",11.505,13.215,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"5848","OPTCUR","JPYINR","OPTION","29-Dec-2025",49.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.025,0.055,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"5849","OPTCUR","JPYINR","OPTION","29-Dec-2025",49.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",11.96,13.68,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"6151","OPTCUR","JPYINR","OPTION","29-Dec-2025",50.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",11.2675,12.9725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"6152","OPTCUR","JPYINR","OPTION","29-Dec-2025",50.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.04,0.08,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"6153","OPTCUR","JPYINR","OPTION","29-Dec-2025",50.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",11.0375,12.7425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"6154","OPTCUR","JPYINR","OPTION","29-Dec-2025",50.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0475,0.0925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"6155","OPTCUR","JPYINR","OPTION","29-Dec-2025",51.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",10.8075,12.5075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",10.51,"JPYINR"
"5540","OPTCUR","JPYINR","OPTION","29-Dec-2025",48.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.01,0.03,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"5541","OPTCUR","JPYINR","OPTION","29-Dec-2025",48.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",12.905,14.635,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"5986","OPTCUR","JPYINR","OPTION","29-Dec-2025",49.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.025,0.055,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"5987","OPTCUR","JPYINR","OPTION","29-Dec-2025",50.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",11.7325,13.4475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"7776","OPTCUR","JPYINR","OPTION","29-Dec-2025",51.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0675,0.1275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1325,"JPYINR"
"7777","OPTCUR","JPYINR","OPTION","29-Dec-2025",51.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",10.13,11.81,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.8325,"JPYINR"
"6790","OPTCUR","JPYINR","OPTION","29-Dec-2025",51.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0525,0.1025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1075,"JPYINR"
"6791","OPTCUR","JPYINR","OPTION","29-Dec-2025",51.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",10.58,12.275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",10.2825,"JPYINR"
"6820","OPTCUR","JPYINR","OPTION","29-Dec-2025",51.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.06,0.115,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.12,"JPYINR"
"6821","OPTCUR","JPYINR","OPTION","29-Dec-2025",51.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",10.3525,12.0425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",10.0575,"JPYINR"
"8736","OPTCUR","JPYINR","OPTION","29-Dec-2025",52.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0825,0.1575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.165,"JPYINR"
"8818","OPTCUR","JPYINR","OPTION","29-Dec-2025",52.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",9.68,11.35,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.385,"JPYINR"
"8523","OPTCUR","JPYINR","OPTION","29-Dec-2025",51.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.075,0.14,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1475,"JPYINR"
"8524","OPTCUR","JPYINR","OPTION","29-Dec-2025",52.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",9.905,11.58,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.6075,"JPYINR"
"10368","OPTCUR","JPYINR","OPTION","29-Dec-2025",52.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0925,0.1725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1825,"JPYINR"
"10377","OPTCUR","JPYINR","OPTION","29-Dec-2025",52.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",9.46,11.12,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.165,"JPYINR"
"15086","OPTCUR","USDINR","OPTION","29-Dec-2025",90.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.2425,3.8575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.5925,"USDINR"
"15087","OPTCUR","USDINR","OPTION","29-Dec-2025",90.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0925,0.1625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.12,"USDINR"
"15088","OPTCUR","USDINR","OPTION","29-Dec-2025",90.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.46,4.085,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.815,"USDINR"
"15089","OPTCUR","USDINR","OPTION","29-Dec-2025",90.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0775,0.1375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1,"USDINR"
"15090","OPTCUR","USDINR","OPTION","29-Dec-2025",90.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.68,4.315,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.04,"USDINR"
"15091","OPTCUR","USDINR","OPTION","29-Dec-2025",90.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0625,0.1125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0825,"USDINR"
"15092","OPTCUR","USDINR","OPTION","29-Dec-2025",90.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.9025,4.5475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.2675,"USDINR"
"15093","OPTCUR","USDINR","OPTION","29-Dec-2025",91.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.05,0.095,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0675,"USDINR"
"15094","OPTCUR","USDINR","OPTION","29-Dec-2025",91.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.13,4.78,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.5,"USDINR"
"15095","OPTCUR","USDINR","OPTION","29-Dec-2025",91.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.04,0.08,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"15096","OPTCUR","USDINR","OPTION","29-Dec-2025",91.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.36,5.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"14843","OPTCUR","JPYINR","OPTION","29-Dec-2025",57.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.6125,0.9525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0025,"JPYINR"
"14844","OPTCUR","JPYINR","OPTION","29-Dec-2025",57.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.255,6.645,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.005,"JPYINR"
"15034","OPTCUR","USDINR","OPTION","29-Dec-2025",83.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.135,0.225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.185,"USDINR"
"15056","OPTCUR","USDINR","OPTION","29-Dec-2025",86.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.795,1.11,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.97,"USDINR"
"1049","OPTCUR","GBPINR","OPTION","29-Dec-2025",113.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.895,5.245,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.1925,"GBPINR"
"1053","OPTCUR","GBPINR","OPTION","29-Dec-2025",113.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.1625,3.0475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.7175,"GBPINR"
"14867","OPTCUR","JPYINR","OPTION","29-Dec-2025",58.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.8175,1.2325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.29,"JPYINR"
"4447","OPTCUR","GBPINR","OPTION","29-Dec-2025",108.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.7175,1.1275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.955,"GBPINR"
"1046","OPTCUR","GBPINR","OPTION","29-Dec-2025",113.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.0275,5.3975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.33,"GBPINR"
"14861","OPTCUR","JPYINR","OPTION","29-Dec-2025",57.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.6625,1.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.07,"JPYINR"
"14862","OPTCUR","JPYINR","OPTION","29-Dec-2025",58.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.0825,6.4525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.835,"JPYINR"
"14864","OPTCUR","JPYINR","OPTION","29-Dec-2025",58.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.915,6.27,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.67,"JPYINR"
"14865","OPTCUR","JPYINR","OPTION","29-Dec-2025",58.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.7625,1.1575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.2125,"JPYINR"
"14866","OPTCUR","JPYINR","OPTION","29-Dec-2025",58.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.7475,6.0825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.5075,"JPYINR"
"14868","OPTCUR","JPYINR","OPTION","29-Dec-2025",58.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.585,5.9,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.3475,"JPYINR"
"14869","OPTCUR","JPYINR","OPTION","29-Dec-2025",58.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.8725,1.3075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.3725,"JPYINR"
"14870","OPTCUR","JPYINR","OPTION","29-Dec-2025",59.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.4275,5.7175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.1925,"JPYINR"
"14148","OPTCUR","JPYINR","OPTION","29-Dec-2025",56.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.49,0.775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.8175,"JPYINR"
"14149","OPTCUR","JPYINR","OPTION","29-Dec-2025",57.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.7875,7.2325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.5275,"JPYINR"
"14150","OPTCUR","JPYINR","OPTION","29-Dec-2025",57.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.5275,0.8325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.875,"JPYINR"
"14151","OPTCUR","JPYINR","OPTION","29-Dec-2025",57.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.605,7.035,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.3525,"JPYINR"
"14152","OPTCUR","JPYINR","OPTION","29-Dec-2025",57.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.57,0.89,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.94,"JPYINR"
"14153","OPTCUR","JPYINR","OPTION","29-Dec-2025",57.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.43,6.84,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.1775,"JPYINR"
"2091","OPTCUR","USDINR","OPTION","26-Jun-2025",91.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"2614","OPTCUR","EURINR","OPTION","29-Dec-2025",88.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0775,0.1525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.17,"EURINR"
"2615","OPTCUR","EURINR","OPTION","29-Dec-2025",88.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",11.675,13.555,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",11.1325,"EURINR"
